league,season,game,jersey_number,player,team,is_starter,position,minutes_played
FRA-Ligue 1,2122,2021-09-25 Saint-Étienne-Nice,8,Pablo Rosario,Nice,False,"CM,FW",22
FRA-Ligue 1,2122,2021-09-25 Saint-Étienne-Nice,10,Alexis Claude-Maurice,Nice,False,,0
FRA-Ligue 1,2122,2021-09-25 Saint-Étienne-Nice,23,Jordan Lotomba,Nice,False,RM,12
FRA-Ligue 1,2122,2021-09-25 Saint-Étienne-Nice,24,Evann Guessand,Nice,False,"FW,CM",13
FRA-Ligue 1,2122,2021-09-25 Saint-Étienne-Nice,25,Jean-Clair Todibo,Nice,False,CB,2
FRA-Ligue 1,2122,2021-09-25 Saint-Étienne-Nice,29,Lucas Da Cunha,Nice,False,LM,12
FRA-Ligue 1,2122,2021-09-25 Saint-Étienne-Nice,33,Justin Smith,Nice,False,,0
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,40,Walter Benítez,Nice,True,GK,90
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,5,Flavius Daniliuc,Nice,True,CB,45
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,7,Andy Delort,Nice,True,FW,85
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,8,Pablo Rosario,Nice,True,CM,90
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,9,Kasper Dolberg,Nice,True,"FW,RW",90
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,18,Mario Lemina,Nice,True,"CM,CB",90
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,21,Justin Kluivert,Nice,True,LM,90
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,22,Calvin Stengs,Nice,True,RM,69
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,23,Jordan Lotomba,Nice,True,RB,45
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,25,Jean-Clair Todibo,Nice,True,CB,90
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,26,Melvin Bard,Nice,True,LB,63
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,1,Marcin Bułka,Nice,False,,0
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,4,Dante,Nice,False,"CB,LB",45
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,6,Morgan Schneiderlin,Nice,False,,0
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,11,Amine Gouiri,Nice,False,"RM,LW",21
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,19,Khéphren Thuram,Nice,False,"CM,LB",27
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,20,Youcef Atal,Nice,False,"RB,RM",45
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,24,Evann Guessand,Nice,False,FW,5
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,28,Hicham Boudaoui,Nice,False,,0
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,29,Lucas Da Cunha,Nice,False,,0
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,1,Matz Sels,Strasbourg,True,GK,90
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,2,Frederic Guilbert,Strasbourg,True,RB,90
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,5,Lucas Perrin,Strasbourg,True,CB,90
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,10,Adrien Thomasson,Strasbourg,True,CM,89
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,17,Jean-Ricner Bellegarde,Strasbourg,True,CM,90
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,19,Anthony Caci,Strasbourg,True,LB,90
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,20,Habib Diallo,Strasbourg,True,FW,90
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,22,Gerzino Nyamsi,Strasbourg,True,CB,90
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,24,Alexander Djiku,Strasbourg,True,CB,90
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,25,Ludovic Ajorque,Strasbourg,True,FW,73
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,27,Ibrahima Sissoko,Strasbourg,True,CM,62
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,16,Eiji Kawashima,Strasbourg,False,,0
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,4,Karol Fila,Strasbourg,False,,0
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,8,Abdul Majeed Waris,Strasbourg,False,,0
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,9,Kévin Gameiro,Strasbourg,False,FW,17
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,11,Dimitri Liénard,Strasbourg,False,CM,1
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,14,Sanjin Prcić,Strasbourg,False,CM,28
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,15,Dion Moise Sahi,Strasbourg,False,,0
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,33,Marvin Elimbi,Strasbourg,False,,0
FRA-Ligue 1,2122,2021-12-05 Nice-Strasbourg,34,Nordine Kandil,Strasbourg,False,,0
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,1,Matz Sels,Strasbourg,True,GK,90
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,4,Karol Fila,Strasbourg,True,WB,68
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,5,Lucas Perrin,Strasbourg,True,CB,68
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,9,Kévin Gameiro,Strasbourg,True,FW,90
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,10,Adrien Thomasson,Strasbourg,True,FW,90
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,11,Dimitri Liénard,Strasbourg,True,WB,62
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,14,Sanjin Prcić,Strasbourg,True,CM,90
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,17,Jean-Ricner Bellegarde,Strasbourg,True,CM,62
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,19,Anthony Caci,Strasbourg,True,CB,90
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,22,Gerzino Nyamsi,Strasbourg,True,CB,90
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,27,Ibrahima Sissoko,Strasbourg,True,"CM,CB",90
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,40,Alaa Bellaarouch,Strasbourg,False,,0
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,2,Frederic Guilbert,Strasbourg,False,WB,22
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,6,Jean-Eudes Aholou,Strasbourg,False,CM,28
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,8,Abdul Majeed Waris,Strasbourg,False,"WB,CB",22
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,12,Lebo Mothiba,Strasbourg,False,,0
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,33,Marvin Elimbi,Strasbourg,False,,0
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,34,Nordine Kandil,Strasbourg,False,"CM,WB",28
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,35,Mouhamadou Diarra,Strasbourg,False,,0
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,1,Jonas Omlin,Montpellier,True,GK,90
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,2,Arnaud Souquet,Montpellier,True,RB,90
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,3,Mamadou Sakho,Montpellier,True,CB,90
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,7,Mihailo Ristić,Montpellier,True,LB,90
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,9,Valère Germain,Montpellier,True,FW,77
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,10,Stephy Mavididi,Montpellier,True,LW,60
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,11,Téji Savanier,Montpellier,True,AM,88
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,12,Jordan Ferri,Montpellier,True,DM,88
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,13,Joris Chotard,Montpellier,True,DM,90
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,25,Florent Mollet,Montpellier,True,RW,59
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,31,Nicolas Cozza,Montpellier,True,CB,90
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,16,Dimitry Bertaud,Montpellier,False,,0
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,6,Junior Sambia,Montpellier,False,"RW,LW",30
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,18,Léo Leroy,Montpellier,False,DM,2
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,21,Elye Wahi,Montpellier,False,"LW,RW",31
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,23,Nicholas Gioacchini,Montpellier,False,"FW,LW",13
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,26,Thuler,Montpellier,False,,0
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,28,Béni Makouana,Montpellier,False,"FW,AM",2
FRA-Ligue 1,2122,2022-01-16 Strasbourg-Montpellier,34,Sacha Delaye,Montpellier,False,,0
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,40,Ouparine Djoco,Clermont Foot,True,GK,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,4,Cédric Hountondji,Clermont Foot,True,CB,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,8,Jason Berthomier,Clermont Foot,True,LM,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,10,Lucas Da Cunha,Clermont Foot,True,RW,72
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,12,Vital N'Simba,Clermont Foot,True,LB,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,18,Elba Rashani,Clermont Foot,True,LW,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,19,Salis Abdul Samed,Clermont Foot,True,RM,45
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,20,Akim Zedadka,Clermont Foot,True,RB,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,25,Johan Gastien,Clermont Foot,True,CM,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,26,Pierre-Yves Hamel,Clermont Foot,True,FW,45
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,36,Alidu Seidu,Clermont Foot,True,CB,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,1,Arthur Desmas,Clermont Foot,False,,0
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,7,Yohann Magnin,Clermont Foot,False,RM,45
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,9,Jordan Tell,Clermont Foot,False,FW,45
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,15,Arial Mendy,Clermont Foot,False,,0
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,17,Josué Albert,Clermont Foot,False,,0
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,22,Oriol Busquets,Clermont Foot,False,,0
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,23,Jérôme Phojo,Clermont Foot,False,,0
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,24,Jodel Dossou,Clermont Foot,False,RW,18
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,28,Yadaly Diaby,Clermont Foot,False,,0
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,40,Doğan Alemdar,Rennes,True,GK,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,3,Adrien Truffert,Rennes,True,LB,69
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,4,Loïc Bade,Rennes,True,CB,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,7,Martin Terrier,Rennes,True,FW,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,8,Baptiste Santamaria,Rennes,True,CM,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,11,Jeremy Doku,Rennes,True,RM,69
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,14,Benjamin Bourigeaud,Rennes,True,LM,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,22,Lorenz Assignon,Rennes,True,RB,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,23,Warmed Omari,Rennes,True,CB,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,24,Gaëtan Laborde,Rennes,True,FW,90
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,28,Jonas Martin,Rennes,True,CM,75
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,30,Pépé Bonet,Rennes,False,,0
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,50,Elias Damergy,Rennes,False,,0
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,9,Serhou Guirassy,Rennes,False,,0
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,19,Andy Diouf,Rennes,False,CM,3
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,21,Lovro Majer,Rennes,False,RM,21
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,25,Birger Meling,Rennes,False,LB,21
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,26,Lesley Ugochukwu,Rennes,False,CM,12
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,33,Jeanuël Belocian,Rennes,False,,0
FRA-Ligue 1,2122,2022-01-23 Clermont Foot-Rennes,39,Mathys Tel,Rennes,False,,0
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,1,Anthony Lopes,Lyon,True,GK,90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,3,Emerson Palmieri,Lyon,True,"AM,LM",63
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,4,Castello Lukeba,Lyon,True,CB,90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,12,Henrique,Lyon,True,"LB,WB",90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,14,Leo Dubois,Lyon,True,"RB,CB",90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,17,Malo Gusto,Lyon,True,"WB,RM",83
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,18,Rayan Cherki,Lyon,True,"FW,LM",90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,23,Thiago Mendes,Lyon,True,CM,90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,25,Maxence Caqueret,Lyon,True,CM,90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,27,Jérôme Boateng,Lyon,True,CB,90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,29,Xherdan Shaqiri,Lyon,True,"FW,AM",90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,30,Julian Pollersbeck,Lyon,False,,0
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,2,Sinaly Diomande,Lyon,False,,0
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,9,Moussa Dembélé,Lyon,False,FW,27
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,19,Habib Keita,Lyon,False,,0
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,33,Bradley Barcola,Lyon,False,RM,7
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,34,Irvyn Lomami,Lyon,False,,0
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,35,Madyan Sounni,Lyon,False,,0
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,36,Noam Bonnet,Lyon,False,,0
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,16,Pau López,Marseille,True,GK,90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,2,William Saliba,Marseille,True,CB,90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,4,Boubacar Kamara,Marseille,True,RM,90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,6,Mattéo Guendouzi,Marseille,True,LM,90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,10,Dimitri Payet,Marseille,True,FW,90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,11,Luis Henrique,Marseille,True,LW,69
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,14,Luan Peres Petroni,Marseille,True,LB,90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,15,Duje Ćaleta-Car,Marseille,True,CB,90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,17,Cengiz Ünder,Marseille,True,RW,85
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,21,Valentin Rongier,Marseille,True,CM,90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,29,Pol Lirola,Marseille,True,RB,90
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,1,Simon Ngapandouetnbu,Marseille,False,,0
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,30,Steve Mandanda,Marseille,False,,0
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,3,Álvaro González,Marseille,False,,0
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,7,Amine Harit,Marseille,False,LW,21
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,9,Arkadiusz Milik,Marseille,False,RW,5
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,26,Oussama Targhalline,Marseille,False,,0
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,31,Ugo Bertelli,Marseille,False,,0
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,32,Salim Ben Seghir,Marseille,False,,0
FRA-Ligue 1,2122,2022-02-01 Lyon-Marseille,33,Aylan Benyahia,Marseille,False,,0
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,50,Paul Bernardoni,Saint-Étienne,True,GK,90
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,3,Mickael Nade,Saint-Étienne,True,CB,90
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,6,Lucas Gourna-Douath,Saint-Étienne,True,CM,90
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,7,Ryad Boudebouz,Saint-Étienne,True,RW,82
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,8,Mahdi Camara,Saint-Étienne,True,"CM,CB",90
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,9,Sada Thioub,Saint-Étienne,True,RM,67
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,10,Wahbi Khazri,Saint-Étienne,True,FW,60
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,11,Gabriel Silva,Saint-Étienne,True,"LM,RM",90
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,20,Denis Bouanga,Saint-Étienne,True,LW,90
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,22,Eliaquim Mangala,Saint-Étienne,True,CB,90
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,33,Abdoulaye Bakayoko,Saint-Étienne,True,CB,82
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,40,Etienne Green,Saint-Étienne,False,,0
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,2,Harold Moukoudi,Saint-Étienne,False,,0
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,5,Timothée Kolodziejczak,Saint-Étienne,False,,0
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,13,Miguel Trauco,Saint-Étienne,False,LM,23
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,17,Adil Aouchiche,Saint-Étienne,False,RW,8
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,18,Arnaud Nordin,Saint-Étienne,False,FW,30
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,25,Assane Dioussé,Saint-Étienne,False,,0
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,26,Bakary Sako,Saint-Étienne,False,,0
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,28,Zaydou Youssouf,Saint-Étienne,False,CM,8
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,40,Marco Bizot,Brest,True,GK,90
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,2,Jean-Kevin Duverne,Brest,True,"LB,RB",90
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,5,Brendan Chardonnet,Brest,True,CB,35
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,7,Haris Belkebla,Brest,True,CM,90
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,9,Franck Honorat,Brest,True,FW,90
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,10,Lucien Agoume,Brest,True,CM,76
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,15,Steve Mounié,Brest,True,FW,90
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,18,Ronaël Pierre-Gabriel,Brest,True,RB,76
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,23,Christophe Hérelle,Brest,True,CB,90
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,24,Youcef Belaïli,Brest,True,LM,59
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,25,Romain Del Castillo,Brest,True,RM,59
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,1,Gautier Larsonneur,Brest,False,,0
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,3,Lilian Brassier,Brest,False,CB,55
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,8,Paul Lasne,Brest,False,,0
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,14,Irvin Cardona,Brest,False,LM,31
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,20,Jere Uronen,Brest,False,LB,14
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,22,Julien Faussurier,Brest,False,RM,31
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,27,Hugo Magnetti,Brest,False,CM,14
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,28,Hianga Mananga Mbock,Brest,False,,0
FRA-Ligue 1,2122,2022-04-16 Saint-Étienne-Brest,34,Axel Camblan,Brest,False,,0
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,40,Marco Bizot,Brest,True,GK,90
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,2,Jean-Kevin Duverne,Brest,True,RB,90
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,3,Lilian Brassier,Brest,True,"CB,LB",90
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,5,Brendan Chardonnet,Brest,True,CB,28
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,9,Franck Honorat,Brest,True,LW,85
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,10,Lucien Agoume,Brest,True,DM,85
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,11,Martin Satriano,Brest,True,FW,70
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,23,Christophe Hérelle,Brest,True,CB,90
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,24,Youcef Belaïli,Brest,True,AM,31
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,25,Romain Del Castillo,Brest,True,RW,70
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,27,Hugo Magnetti,Brest,True,DM,90
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,1,Gautier Larsonneur,Brest,False,,0
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,7,Haris Belkebla,Brest,False,DM,5
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,8,Paul Lasne,Brest,False,RW,20
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,15,Steve Mounié,Brest,False,FW,20
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,19,Rafiki Said,Brest,False,,0
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,20,Jere Uronen,Brest,False,LB,59
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,22,Julien Faussurier,Brest,False,,0
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,26,Jérémy Le Douaron,Brest,False,LW,5
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,28,Hianga Mananga Mbock,Brest,False,,0
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,1,Matthieu Dreyer,Lorient,True,GK,90
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,6,Laurent Abergel,Lorient,True,CM,89
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,8,Bonke Innocent,Lorient,True,DM,53
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,13,Terem Moffi,Lorient,True,FW,69
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,15,Julien Laporte,Lorient,True,CB,90
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,17,Houboulang Mendes,Lorient,True,RB,90
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,19,Léo Pétrot,Lorient,True,CB,90
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,23,Thomas Monconduit,Lorient,True,CM,90
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,25,Vincent Le Goff,Lorient,True,LB,90
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,28,Armand Lauriente,Lorient,True,"RM,LM",89
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,38,Dango Ouattara,Lorient,True,"LM,RM",90
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,30,Paul Nardi,Lorient,False,,0
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,2,Igor Carioca,Lorient,False,,0
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,3,Moritz Jenz,Lorient,False,LM,1
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,9,Ibrahima Koné,Lorient,False,FW,21
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,10,Enzo Le Fée,Lorient,False,CM,1
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,11,Quentin Boisgard,Lorient,False,,0
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,14,Jérôme Hergault,Lorient,False,,0
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,21,Jérémy Morel,Lorient,False,,0
FRA-Ligue 1,2122,2022-02-27 Brest-Lorient,22,Sambou Soumano,Lorient,False,"FW,DM",37
FRA-Ligue 1,2122,2022-02-13 Monaco-Lorient,16,Alexander Nübel,Monaco,True,GK,90
FRA-Ligue 1,2122,2022-02-13 Monaco-Lorient,2,Vanderson,Monaco,True,RM,56
