MATCH_ID,PERIOD_ID,TIME_SECONDS,NEW_TIME_SECONDS,ORIGINAL_EVENT_ID,TEAM_WS_ID,PLAYER_WS_ID,CARD_TYPE
1640808,1,2698.0,2698.0,2478824915,18,141732.0,Yellow
1640808,2,3658.0,3838.0,2478879317,162,317504.0,Yellow
1640808,2,4894.0,5074.0,2478918909,162,389579.0,Yellow
1640809,1,1384.0,1384.0,2478994935,170,115279.0,Yellow
1640809,2,3458.0,3578.0,2479028965,170,134332.0,Yellow
1640809,2,3792.0,3912.0,2479032619,31,400815.0,Yellow
1640811,2,5380.0,5560.0,2479112587,19,382564.0,Yellow
1640812,1,2133.0,2133.0,2479659037,29,302650.0,Yellow
1640812,2,4316.0,4436.0,2479702499,29,143595.0,Yellow
1640812,2,4677.0,4797.0,2479707629,29,255167.0,Yellow
1640812,2,5368.0,5488.0,2479714263,32,123761.0,Yellow
1640813,1,2952.0,2952.0,2478835285,24,148503.0,Yellow
1640813,2,3878.0,4538.0,2478903261,23,201755.0,Yellow
1640814,1,542.0,542.0,2482446999,32,118244.0,Yellow
1640814,1,2465.0,2465.0,2482491577,24,327682.0,Yellow
1640814,2,3609.0,3789.0,2482536471,24,123167.0,Yellow
1640814,2,3611.0,3791.0,2482535201,32,5583.0,Yellow
1640814,2,4283.0,4463.0,2482556647,32,353418.0,Yellow
1640814,2,5272.0,5452.0,2482573509,24,102248.0,Yellow
1640815,1,1593.0,1593.0,2482356907,15,44120.0,Yellow
1640815,1,2463.0,2463.0,2482368927,13,367185.0,Yellow
1640815,2,3028.0,3148.0,2482387499,15,25931.0,Yellow
1640815,2,3571.0,3691.0,2482396097,15,353292.0,Yellow
1640815,2,4742.0,4862.0,2482410367,13,322036.0,Yellow
1640815,2,5090.0,5210.0,2482416585,15,375621.0,Yellow
1640815,2,5321.0,5441.0,2482420177,15,97692.0,Yellow
1640817,1,2750.0,2750.0,2481839907,183,133464.0,Yellow
1640817,2,3100.0,3340.0,2481872333,183,342842.0,Yellow
1640817,2,3659.0,3899.0,2481889553,19,302812.0,Yellow
1640817,2,5568.0,5808.0,2481937573,19,362192.0,Yellow
1640818,1,370.0,370.0,2481768503,170,243254.0,Yellow
1640818,1,1516.0,1516.0,2481801739,167,128967.0,Red
1640818,1,2648.0,2648.0,2481834731,170,135724.0,Yellow
1640818,1,2836.0,2836.0,2481841343,167,136741.0,Yellow
1640818,2,3758.0,3998.0,2481889799,170,145996.0,Yellow
1640818,2,5352.0,5592.0,2481930451,170,306581.0,Yellow
1640818,2,5763.0,6003.0,2481939741,167,315227.0,Yellow
1640819,1,1826.0,1826.0,2481808233,189,298689.0,Yellow
1640819,1,2039.0,2039.0,2481815813,174,342830.0,Yellow
1640819,1,2734.0,2734.0,2481837985,174,304008.0,Yellow
1640819,2,4170.0,4530.0,2481902823,189,353377.0,Yellow
1640820,2,4456.0,4816.0,2482554207,18,425319.0,Yellow
1640821,2,4223.0,4283.0,2482686853,30,,Yellow
1640822,2,3479.0,3659.0,2482528749,29,73063.0,Yellow
1640822,2,5251.0,5431.0,2482571095,162,67491.0,Yellow
1640823,1,2963.0,2963.0,2481844579,161,296363.0,Red
1640823,2,3670.0,4150.0,2481894509,161,115917.0,Yellow
1640823,2,3876.0,4356.0,2481899979,161,372724.0,Yellow
1640824,1,2621.0,2621.0,2484699383,183,328330.0,Yellow
1640824,1,2816.0,2816.0,2484712249,183,136456.0,Yellow
1640825,1,1545.0,1545.0,2485316109,24,123167.0,Yellow
1640825,2,3380.0,3620.0,2485360023,211,410175.0,Yellow
1640825,2,4685.0,4925.0,2485381023,24,322043.0,Yellow
1640825,2,4746.0,4986.0,2485381837,24,327682.0,Yellow
1640825,2,4886.0,5126.0,2485384587,211,71824.0,Yellow
1640825,2,4907.0,5147.0,2485384867,211,,Yellow
1640825,2,5007.0,5247.0,2485386351,24,8166.0,Yellow
1640825,2,5071.0,5311.0,2485387345,24,331790.0,Yellow
1640825,2,5830.0,6070.0,2485397371,24,102248.0,Yellow
1640825,2,5872.0,6112.0,2485397673,24,318449.0,Yellow
1640826,1,1927.0,1927.0,2485451079,170,134332.0,Yellow
1640826,2,5600.0,5720.0,2485507215,32,437022.0,Yellow
1640827,1,287.0,287.0,2484606023,18,251134.0,Yellow
1640827,2,3928.0,4108.0,2484771317,18,362357.0,Yellow
1640828,1,2207.0,2207.0,2484513905,167,315227.0,Yellow
1640828,2,4277.0,4517.0,2484547251,189,353377.0,Yellow
1640828,2,5011.0,5251.0,2484558209,167,128967.0,Yellow
1640828,2,5468.0,5708.0,2484564263,189,339674.0,Yellow
1640829,1,1793.0,1793.0,2484874629,15,106968.0,Yellow
1640829,2,3334.0,3514.0,2484911057,23,83078.0,Yellow
1640829,2,5294.0,5474.0,2484934933,15,90880.0,Yellow
1640829,2,5651.0,5831.0,2484939653,23,105720.0,Yellow
1640829,2,5879.0,6059.0,2484942505,23,342811.0,Yellow
1640829,2,5897.0,6077.0,2484942715,23,105171.0,Yellow
1640829,2,5911.0,6091.0,2489323967,23,82277.0,Yellow
1640830,1,1784.0,1784.0,2484664737,162,389579.0,Yellow
1640830,2,3642.0,3762.0,2484758671,174,342830.0,Yellow
1640830,2,3809.0,3929.0,2484765741,162,43105.0,Yellow
1640830,2,4346.0,4466.0,2484782719,162,374631.0,Yellow
1640830,2,5276.0,5396.0,2484814937,162,91822.0,Yellow
1640831,2,2898.0,3078.0,2484729635,19,323148.0,Yellow
1640831,2,3370.0,3550.0,2484748279,30,303657.0,Yellow
1640831,2,4217.0,4397.0,2484779753,19,315275.0,Yellow
1640831,2,5173.0,5353.0,2484812205,19,315275.0,SecondYellow
1640832,1,2420.0,2420.0,2484690297,29,73063.0,Yellow
1640832,2,3564.0,3864.0,2484761463,29,319756.0,Yellow
1640832,2,3675.0,3975.0,2484765757,14,327683.0,Yellow
1640832,2,5091.0,5391.0,2484814221,29,302650.0,Yellow
1640833,1,2199.0,2199.0,2484975907,161,431283.0,Yellow
1640833,1,2756.0,2756.0,2484980825,161,386612.0,Yellow
1640833,2,3097.0,3277.0,2484994233,13,238940.0,Yellow
1640833,2,3568.0,3748.0,2484997557,13,334087.0,Yellow
1640833,2,5511.0,5691.0,2485010973,161,409730.0,Yellow
1640834,1,441.0,441.0,2493407313,29,322596.0,Yellow
1640834,1,2641.0,2641.0,2493422817,29,111372.0,Yellow
1640836,2,3489.0,3789.0,2493212449,189,339674.0,Yellow
1640836,2,3545.0,3845.0,2493212631,30,303096.0,Yellow
1640836,2,3773.0,4073.0,2493213509,189,134240.0,Yellow
1640836,2,4516.0,4816.0,2493217771,189,353377.0,Yellow
1640838,1,1168.0,1168.0,2493264417,162,33930.0,Yellow
1640838,1,1981.0,1981.0,2493284971,162,389579.0,Red
1640838,2,3386.0,3566.0,2493321155,162,33930.0,SecondYellow
1640839,1,2274.0,2274.0,2493289711,31,396975.0,Yellow
1640839,2,3625.0,3745.0,2493324609,161,300513.0,Yellow
1640839,2,3781.0,3901.0,2493327799,161,368310.0,Yellow
1640839,2,4704.0,4824.0,2493345113,161,238244.0,Yellow
1640839,2,4803.0,4923.0,2493347111,161,431283.0,Yellow
1640839,2,5357.0,5477.0,2493357867,161,24248.0,Yellow
1640839,2,5685.0,5805.0,2493364861,161,355401.0,Yellow
1640840,2,3702.0,3882.0,2493781905,167,444791.0,Yellow
1640840,2,4173.0,4353.0,2493784921,19,69638.0,Yellow
1640840,2,4208.0,4388.0,2493785153,19,439636.0,Yellow
1640840,2,4823.0,5003.0,2493789043,167,303139.0,Yellow
1640840,2,5088.0,5268.0,2493790179,19,409078.0,Yellow
1640840,2,5517.0,5697.0,2493791979,167,395692.0,Yellow
1640842,1,1609.0,1609.0,2493600067,32,345303.0,Yellow
1640842,1,1730.0,1730.0,2493600339,174,344073.0,Yellow
1640842,2,4430.0,4610.0,2493608243,32,69344.0,Yellow
1640842,2,4931.0,5111.0,2493609085,32,437022.0,Yellow
1640843,2,3548.0,3608.0,2493324451,18,342877.0,Yellow
1640843,2,4331.0,4391.0,2493339497,211,362151.0,Yellow
1640843,2,5105.0,5165.0,2493353947,211,410175.0,Yellow
1640844,1,1446.0,1446.0,2494354889,183,332419.0,Yellow
1640844,1,1516.0,1516.0,2494355157,183,400610.0,Yellow
1640844,2,3981.0,4161.0,2494367507,183,136459.0,Yellow
1640844,2,5199.0,5379.0,2494372769,162,231135.0,Yellow
1640844,2,5364.0,5544.0,2494373473,183,328330.0,Yellow
1640845,1,2690.0,2690.0,2494382847,211,381255.0,Yellow
1640845,1,2730.0,2730.0,2494382905,13,334087.0,Yellow
1640845,1,2785.0,2785.0,2494383015,13,238940.0,Yellow
1640845,2,3204.0,3444.0,2494384661,13,367185.0,Yellow
1640845,2,3361.0,3601.0,2494385079,211,122926.0,Yellow
1640845,2,4859.0,5099.0,2494388783,211,425603.0,Yellow
1640846,2,4165.0,4345.0,2494368907,18,141732.0,Yellow
1640847,2,3999.0,4239.0,2494208217,14,345664.0,Yellow
1640848,1,955.0,955.0,2494353143,167,136741.0,Yellow
1640848,1,1753.0,1753.0,2494356789,167,73084.0,Yellow
1640848,1,1947.0,1947.0,2494357721,31,396975.0,Yellow
1640848,1,2619.0,2619.0,2494360817,167,315227.0,Yellow
1640848,1,2657.0,2657.0,2494361009,31,131464.0,Yellow
1640848,2,3736.0,3916.0,2494367417,31,400815.0,Yellow
1640848,2,5993.0,6173.0,2494376409,31,119822.0,Yellow
1640849,1,2517.0,2517.0,2494360465,23,83078.0,Yellow
1640849,1,2760.0,2760.0,2494361531,19,82877.0,Yellow
1640849,2,3496.0,3676.0,2494366575,19,355609.0,Yellow
1640849,2,3838.0,4018.0,2494368019,19,323148.0,Yellow
1640849,2,3979.0,4159.0,2494368697,19,439636.0,Yellow
1640849,2,5576.0,5756.0,2494375353,23,134115.0,Yellow
1640849,2,5643.0,5823.0,2494375593,19,380580.0,Yellow
1640849,2,5672.0,5852.0,2494375665,23,338780.0,Yellow
1640850,1,2520.0,2520.0,2494526337,174,342830.0,Yellow
1640850,2,3156.0,3276.0,2494528383,15,25931.0,Yellow
1640850,2,5393.0,5513.0,2494531645,15,375621.0,Yellow
1640850,2,5555.0,5675.0,2494531905,174,326646.0,Yellow
1640851,1,1676.0,1676.0,2494445885,30,323663.0,Yellow
1640851,1,1830.0,1830.0,2494446427,30,236511.0,Yellow
1640851,1,2181.0,2181.0,2494447573,30,103837.0,Yellow
1640851,2,3350.0,3530.0,2494459259,24,123167.0,Yellow
1640851,2,3503.0,3683.0,2494461305,30,303096.0,Yellow
1640851,2,3943.0,4123.0,2494467255,24,301440.0,Yellow
1640851,2,5541.0,5721.0,2494488471,24,124316.0,Yellow
1640852,2,4164.0,4404.0,2494198831,29,111372.0,Yellow
1640853,1,1524.0,1524.0,2494323785,161,296363.0,Yellow
1640853,2,3403.0,3523.0,2494333227,32,88526.0,Yellow
1640853,2,4276.0,4396.0,2494337077,32,114397.0,Yellow
1640853,2,5262.0,5382.0,2494340941,32,300299.0,Yellow
1640854,1,1583.0,1583.0,2494907895,23,338780.0,Yellow
1640854,1,1631.0,1631.0,2494908135,23,134115.0,Yellow
1640854,1,1909.0,1909.0,2494909499,13,345845.0,Yellow
1640854,1,2382.0,2382.0,2494911739,13,247454.0,Yellow
1640854,1,2495.0,2495.0,2494912183,13,89401.0,Yellow
1640854,2,3431.0,3611.0,2494918253,23,201755.0,Yellow
1640854,2,3485.0,3665.0,2494918333,23,303924.0,Yellow
1640854,2,5729.0,5909.0,2494928895,13,273257.0,Yellow
1640854,2,5765.0,5945.0,2494928993,23,105171.0,Yellow
1640855,1,2134.0,2134.0,2495087757,161,262854.0,Yellow
1640855,1,2758.0,2758.0,2495089777,161,368310.0,Yellow
1640855,2,3063.0,3243.0,2495094645,161,24248.0,Yellow
1640855,2,4862.0,5042.0,2495102413,24,80767.0,Yellow
1640856,1,80.0,80.0,2494735041,189,29026.0,Yellow
1640856,1,530.0,530.0,2494736055,26,363982.0,Yellow
1640856,2,3363.0,3603.0,2494743299,26,74939.0,Yellow
1640856,2,4321.0,4561.0,2494745363,26,400828.0,Yellow
1640857,2,5331.0,5511.0,2495236267,15,93894.0,Yellow
1640857,2,5611.0,5791.0,2495236907,15,90880.0,Yellow
1640858,1,2476.0,2476.0,2495089045,30,364215.0,Yellow
1640858,2,3613.0,3733.0,2495097067,162,91822.0,Yellow
1640858,2,4592.0,4712.0,2495101151,30,368519.0,Yellow
1640859,1,2644.0,2644.0,2494912917,211,423720.0,Yellow
1640859,2,4423.0,4603.0,2494923029,31,413424.0,Yellow
1640859,2,4469.0,4649.0,2494923293,31,136824.0,Yellow
1640859,2,5378.0,5558.0,2494927645,31,116317.0,Yellow
1640860,1,479.0,479.0,2495074303,19,83459.0,Yellow
1640860,1,2374.0,2374.0,2495084615,19,44148.0,Yellow
1640860,2,3541.0,3841.0,2495093223,19,382564.0,Yellow
1640860,2,4891.0,5191.0,2495099533,19,,Yellow
1640860,2,5672.0,5972.0,2495102535,29,362434.0,Yellow
1640861,2,3112.0,3412.0,2494917831,170,136464.0,Yellow
1640861,2,3569.0,3869.0,2494919057,170,322774.0,Yellow
1640861,2,3626.0,3926.0,2494919281,14,327683.0,Yellow
1640861,2,3672.0,3972.0,2494919583,170,79583.0,Yellow
1640861,2,4056.0,4356.0,2494921727,170,145996.0,Yellow
1640861,2,4425.0,4725.0,2494923463,14,141169.0,Yellow
1640861,2,4650.0,4950.0,2494924639,170,115279.0,Yellow
1640861,2,5756.0,6056.0,2494929387,170,92173.0,Yellow
1640862,1,2112.0,2112.0,2494914327,183,145277.0,Yellow
1640862,2,2728.0,2908.0,2494918729,183,69877.0,Yellow
1640862,2,4464.0,4644.0,2494927297,183,231080.0,Yellow
1640863,1,2506.0,2506.0,2495079913,174,302691.0,Yellow
1640863,1,2696.0,2696.0,2495080939,18,331466.0,Yellow
1640863,1,2699.0,2699.0,2495080947,174,379688.0,Yellow
1640863,2,5282.0,5522.0,2495096669,18,93677.0,Yellow
1640864,1,1948.0,1948.0,2496975779,19,276205.0,Yellow
1640864,2,3763.0,4303.0,2497003399,24,331790.0,Yellow
1640864,2,5317.0,5857.0,2497011023,19,380580.0,Yellow
1640864,2,5500.0,6040.0,2497011529,24,102248.0,Yellow
1640865,1,2266.0,2266.0,2497426187,183,76202.0,Yellow
1640865,2,4085.0,4385.0,2497445633,189,276366.0,Yellow
1640866,1,1016.0,1016.0,2497242219,211,86441.0,Yellow
1640866,1,1054.0,1054.0,2497243323,26,74341.0,Yellow
1640866,1,1800.0,1800.0,2497265241,26,68659.0,Yellow
1640866,2,3879.0,3999.0,2497338885,26,318871.0,Yellow
1640867,1,1513.0,1513.0,2497722169,162,374993.0,Yellow
1640867,1,2484.0,2484.0,2497733291,162,69375.0,Yellow
1640867,2,2923.0,3103.0,2497747275,15,106968.0,Yellow
1640867,2,3113.0,3293.0,2497749873,162,332403.0,Yellow
1640867,2,4761.0,4941.0,2497777163,162,,Yellow
1640867,2,4937.0,5117.0,2497779789,162,108638.0,Yellow
1640867,2,5009.0,5189.0,2497781177,15,375621.0,Yellow
1640867,2,5216.0,5396.0,2497784631,162,374631.0,Yellow
1640868,1,795.0,795.0,2497236043,18,425319.0,Yellow
1640868,2,4083.0,4263.0,2497346307,18,357101.0,Yellow
1640868,2,5492.0,5672.0,2497387619,18,284115.0,Yellow
1640869,2,3829.0,3889.0,2497165591,32,69344.0,Yellow
1640869,2,5249.0,5309.0,2497182661,32,114397.0,Yellow
1640869,2,5320.0,5380.0,2497184599,32,88526.0,Yellow
1640870,2,2862.0,3102.0,2497747727,170,92795.0,Yellow
1640870,2,3574.0,3814.0,2497759083,170,85006.0,Yellow
1640870,2,3726.0,3966.0,2497761741,170,243254.0,Yellow
1640870,2,4095.0,4335.0,2497767899,23,105720.0,Yellow
1640871,1,1717.0,1717.0,2497261533,14,136345.0,Yellow
1640871,2,4571.0,4691.0,2497356585,14,243552.0,Yellow
1640871,2,5100.0,5220.0,2497371547,174,379688.0,Yellow
1640872,1,2048.0,2048.0,2497832185,30,323663.0,Yellow
1640872,1,2748.0,2748.0,2497837677,30,322611.0,Yellow
1640872,2,3167.0,3407.0,2497847067,30,403859.0,Yellow
1640872,2,4156.0,4396.0,2497852003,13,380706.0,Yellow
1640872,2,4305.0,4545.0,2497852801,30,236511.0,Yellow
1640872,2,5423.0,5663.0,2497858303,13,334087.0,Yellow
1640873,2,4191.0,4311.0,2497345273,29,362434.0,Yellow
1640873,2,5542.0,5662.0,2497384627,29,332325.0,Yellow
1640875,2,3790.0,4030.0,2515241443,183,76202.0,Yellow
1640875,2,5107.0,5347.0,2515287881,183,342842.0,Yellow
1640876,1,1107.0,1107.0,2499776809,13,322036.0,Yellow
1640876,1,1978.0,1978.0,2499784767,13,,Yellow
1640876,2,2808.0,2988.0,2499798881,32,364315.0,Yellow
1640876,2,4964.0,5144.0,2499821067,32,118244.0,Yellow
1640877,2,3382.0,3562.0,2515224387,162,374993.0,Yellow
1640877,2,3686.0,3866.0,2515236683,162,374993.0,SecondYellow
1640877,2,3959.0,4139.0,2515246439,24,135374.0,Yellow
1640877,2,4094.0,4274.0,2515250805,162,332403.0,Yellow
1640877,2,4748.0,4928.0,2515273621,24,337883.0,Yellow
1640877,2,4911.0,5091.0,2515279623,162,409440.0,Yellow
1640877,2,5211.0,5391.0,2515290693,162,85059.0,Yellow
1640878,1,1870.0,1870.0,2499214413,183,332419.0,Yellow
1640878,1,2115.0,2115.0,2499220235,174,315714.0,Yellow
1640878,2,5116.0,5476.0,2499308835,174,149738.0,Yellow
1640879,1,1470.0,1470.0,2516613985,170,29463.0,Yellow
1640879,1,2075.0,2075.0,2516621581,170,297395.0,Yellow
1640879,2,3627.0,3987.0,2516646233,170,115279.0,Yellow
1640880,1,215.0,215.0,2499341495,162,374631.0,Yellow
1640880,2,3416.0,3596.0,2499390395,23,83078.0,Yellow
1640880,2,4441.0,4621.0,2499399337,162,108638.0,Yellow
1640880,2,5216.0,5396.0,2499408271,162,374993.0,Yellow
1640880,2,5620.0,5800.0,2499413049,23,201755.0,Yellow
1640880,2,5622.0,5802.0,2499413071,162,371281.0,Yellow
1640881,2,3277.0,3517.0,2515219729,29,143595.0,Yellow
1640881,2,3481.0,3721.0,2515229291,29,322596.0,Yellow
1640881,2,3548.0,3788.0,2515230781,29,332325.0,Yellow
1640882,1,923.0,923.0,2500114765,170,322774.0,Yellow
1640882,1,1657.0,1657.0,2500118247,30,91909.0,Yellow
1640882,2,4173.0,4413.0,2500130449,30,323663.0,Yellow
1640882,2,4632.0,4872.0,2500131707,30,303657.0,Yellow
1640883,1,2049.0,2049.0,2515145391,15,373946.0,Yellow
1640883,2,5592.0,5712.0,2515300681,15,375621.0,Yellow
1640884,2,3825.0,3885.0,2499720059,19,83459.0,Yellow
1640884,2,4218.0,4278.0,2499725625,189,134240.0,Yellow
1640884,2,4973.0,5033.0,2499734615,19,276205.0,Yellow
1640884,2,5246.0,5306.0,2499738187,189,296240.0,Yellow
1640885,1,2412.0,2412.0,2516114403,26,115916.0,Yellow
1640885,2,3124.0,3244.0,2516131827,32,364315.0,Yellow
1640885,2,3607.0,3727.0,2516138245,32,340105.0,Yellow
1640885,2,3819.0,3939.0,2516140753,32,336915.0,Yellow
1640885,2,5028.0,5148.0,2516153079,26,108226.0,Yellow
1640886,2,3107.0,3407.0,2499262271,211,,Yellow
1640886,2,5570.0,5870.0,2499317097,211,345319.0,Yellow
1640887,2,3175.0,3355.0,2515016907,23,201755.0,Yellow
1640887,2,3438.0,3618.0,2515020609,167,122945.0,Yellow
1640887,2,4384.0,4564.0,2515028957,167,315227.0,Yellow
1640887,2,4386.0,4566.0,2515028905,23,82277.0,Yellow
1640887,2,4543.0,4723.0,2515030561,23,338780.0,Yellow
1640887,2,5439.0,5619.0,2515041157,23,105171.0,Yellow
1640888,1,2015.0,2015.0,2499090205,26,444540.0,Yellow
1640888,2,3949.0,4249.0,2499121063,26,4511.0,Yellow
1640888,2,4795.0,5095.0,2499128903,15,353292.0,Yellow
1640888,2,5349.0,5649.0,2499135541,26,355354.0,Yellow
1640889,1,2482.0,2482.0,2515972149,31,287504.0,Yellow
1640889,2,3055.0,3235.0,2515999439,174,332867.0,Yellow
1640889,2,3070.0,3250.0,2515999699,31,357427.0,Yellow
1640889,2,3285.0,3465.0,2516004663,174,326646.0,Yellow
1640889,2,3311.0,3491.0,2516005171,31,136945.0,Yellow
1640889,2,3361.0,3541.0,2516006231,31,131464.0,Yellow
1640889,2,4707.0,4887.0,2516035961,174,102173.0,Yellow
1640889,2,5621.0,5801.0,2516054877,31,316077.0,Yellow
1640890,1,550.0,550.0,2499669799,161,368310.0,Yellow
1640890,1,748.0,748.0,2499671959,161,123481.0,Yellow
1640890,1,787.0,787.0,2499672337,161,,Yellow
1640890,1,1490.0,1490.0,2499679853,167,303139.0,Yellow
1640891,1,1225.0,1225.0,2515351405,18,391348.0,Yellow
1640891,1,2555.0,2555.0,2515369643,14,331382.0,Yellow
1640891,1,2918.0,2918.0,2515375475,14,137015.0,Yellow
1640891,2,3720.0,4020.0,2515402815,18,256419.0,Yellow
1640891,2,4575.0,4875.0,2515412659,18,136460.0,Yellow
1640891,2,5616.0,5916.0,2515431511,18,105172.0,Yellow
1640892,1,740.0,740.0,2499187521,18,284115.0,Yellow
1640892,2,3793.0,3973.0,2499291171,24,337883.0,Yellow
1640892,2,4882.0,5062.0,2499313799,24,135374.0,Yellow
1640893,1,2902.0,2902.0,2515180703,161,238244.0,Yellow
1640893,2,3641.0,4181.0,2515245213,30,355855.0,Yellow
1640894,2,2965.0,3145.0,2499258931,29,319756.0,Yellow
1640894,2,4019.0,4199.0,2499285497,31,131464.0,Yellow
1640895,2,2733.0,2853.0,2518238537,183,145277.0,Yellow
1640895,2,3022.0,3142.0,2518243803,183,400610.0,Yellow
1640895,2,4489.0,4609.0,2518265215,26,345957.0,Yellow
1640896,2,3301.0,3541.0,2503912839,14,141169.0,Yellow
1640896,2,5115.0,5355.0,2503968891,14,317998.0,Yellow
1640896,2,5263.0,5503.0,2503973563,14,136345.0,Yellow
1640897,1,1791.0,1791.0,2518584973,162,70493.0,Yellow
1640897,2,3531.0,3651.0,2518628951,167,313171.0,Yellow
1640897,2,3859.0,3979.0,2518633123,167,122945.0,Yellow
1640897,2,5578.0,5698.0,2518657701,162,231135.0,Yellow
1640898,2,3508.0,3748.0,2503919025,18,425319.0,Yellow
1640898,2,3787.0,4027.0,2503929039,189,134240.0,Yellow
1640898,2,5354.0,5594.0,2503975539,18,362357.0,Yellow
1640899,1,2720.0,2720.0,2518423493,189,101856.0,Yellow
1640899,2,3651.0,3951.0,2518481475,31,31826.0,Yellow
1640899,2,4191.0,4491.0,2518498857,31,116317.0,Yellow
1640900,1,491.0,491.0,2503800133,211,110290.0,Yellow
1640900,2,4126.0,4366.0,2503942733,211,86441.0,Yellow
1640900,2,4705.0,4945.0,2503958949,211,410175.0,Yellow
1640900,2,5029.0,5269.0,2503968841,183,69877.0,Yellow
1640901,2,4416.0,4596.0,2519270737,13,247454.0,Yellow
1640902,1,1284.0,1284.0,2503420615,170,322774.0,Yellow
1640902,2,3008.0,3128.0,2503456755,170,243254.0,Yellow
1640902,2,3820.0,3940.0,2503466697,15,375621.0,Yellow
1640902,2,3979.0,4099.0,2503468547,170,134332.0,Yellow
1640902,2,5024.0,5144.0,2503478007,170,,Yellow
1640902,2,5573.0,5693.0,2503480587,170,333044.0,Yellow
1640903,2,4954.0,5074.0,2518511853,211,410175.0,Yellow
1640903,2,5391.0,5511.0,2518525677,19,351252.0,Yellow
1640904,2,3755.0,3995.0,2503700741,31,345516.0,Yellow
1640904,2,4114.0,4354.0,2503705955,31,400815.0,Yellow
1640904,2,5119.0,5359.0,2503725065,31,110189.0,Yellow
1640904,2,5718.0,5958.0,2503736061,31,119822.0,Yellow
1640904,2,5721.0,5961.0,2503736335,13,273257.0,Yellow
1640905,1,738.0,738.0,2518348929,15,373946.0,Yellow
1640905,1,1090.0,1090.0,2518362153,14,299693.0,Yellow
1640905,1,1818.0,1818.0,2518386849,15,363496.0,Yellow
1640905,2,3056.0,3476.0,2518457995,14,120763.0,Yellow
1640905,2,5189.0,5609.0,2518528887,14,299693.0,SecondYellow
1640906,1,2757.0,2757.0,2503875899,162,389579.0,Yellow
1640906,2,3997.0,4177.0,2503936683,162,91822.0,Yellow
1640906,2,4017.0,4197.0,2503937207,32,364315.0,Yellow
1640906,2,4178.0,4358.0,2503942061,32,88526.0,Red
1640907,1,571.0,571.0,2519176845,32,340105.0,Yellow
1640907,1,1981.0,1981.0,2519209953,32,88526.0,Red
1640907,2,5740.0,5860.0,2519298449,32,118244.0,Yellow
1640908,1,2646.0,2646.0,2504033723,23,342563.0,Yellow
1640908,2,3396.0,3576.0,2504050885,23,201755.0,Yellow
1640908,2,5411.0,5591.0,2504070821,29,362434.0,Yellow
1640908,2,5627.0,5807.0,2504204105,29,,Yellow
1640909,1,2600.0,2600.0,2519380713,161,300513.0,Yellow
1640909,2,3471.0,3651.0,2519417013,161,296363.0,Yellow
1640909,2,4031.0,4211.0,2519426117,23,299254.0,Yellow
1640910,1,737.0,737.0,2504450173,19,355609.0,Yellow
1640910,1,1758.0,1758.0,2504468079,174,399250.0,Yellow
1640910,2,3088.0,3328.0,2504502627,174,97587.0,Yellow
1640910,2,3265.0,3505.0,2504506125,174,386969.0,Yellow
1640910,2,4611.0,4851.0,2504530771,19,301024.0,Yellow
1640910,2,5454.0,5694.0,2504546289,174,296870.0,Yellow
1640911,2,3250.0,3430.0,2518456485,174,326646.0,Yellow
1640911,2,4089.0,4269.0,2518485919,30,364215.0,Yellow
1640911,2,4206.0,4386.0,2518489573,30,117973.0,Yellow
1640911,2,5454.0,5634.0,2518529489,30,101859.0,Yellow
1640911,2,5776.0,5956.0,2518539401,30,,Yellow
1640911,2,5877.0,6057.0,2518541125,174,,Yellow
1640912,1,1325.0,1325.0,2504596345,30,303657.0,Yellow
1640912,1,1518.0,1518.0,2504598951,30,323663.0,Yellow
1640912,2,4473.0,4593.0,2504637475,30,70524.0,Yellow
1640912,2,4939.0,5059.0,2504641819,167,121774.0,Yellow
1640912,2,5178.0,5298.0,2504644283,30,323663.0,SecondYellow
1640912,2,5767.0,5887.0,2504650567,167,69778.0,Yellow
1640912,2,5804.0,5924.0,2504669453,167,113069.0,Yellow
1640913,2,4179.0,4359.0,2519268611,29,319756.0,Yellow
1640914,1,2900.0,2900.0,2503877731,161,73063.0,Yellow
1640914,2,4470.0,4770.0,2503948543,26,136451.0,Yellow
1640915,2,3518.0,3758.0,2522484223,162,33930.0,Yellow
1640916,2,5718.0,5898.0,2506495013,189,101856.0,Yellow
1640916,2,5873.0,6053.0,2506498445,189,407260.0,Yellow
1640917,1,836.0,836.0,2521589803,183,145277.0,Yellow
1640917,1,2101.0,2101.0,2521636865,24,318449.0,Yellow
1640917,2,3463.0,3643.0,2521707551,183,133464.0,Yellow
1640917,2,3922.0,4102.0,2521723607,183,328330.0,Yellow
1640917,2,4727.0,4907.0,2521748401,183,92550.0,Yellow
1640918,2,3574.0,3754.0,2506575895,23,349669.0,Yellow
1640918,2,4425.0,4605.0,2506583281,183,69877.0,Yellow
1640918,2,5174.0,5354.0,2506595383,23,379732.0,Yellow
1640918,2,5635.0,5815.0,2506602973,23,201755.0,Yellow
1640918,2,5788.0,5968.0,2506605379,183,92550.0,Yellow
1640919,1,1279.0,1279.0,2521608335,14,137015.0,Yellow
1640919,1,2351.0,2351.0,2521647969,189,101856.0,Yellow
1640919,2,5021.0,5201.0,2521757005,14,345664.0,Yellow
1640919,2,5325.0,5505.0,2521767001,189,362124.0,Yellow
1640919,2,5517.0,5697.0,2521773055,189,362124.0,SecondYellow
